+RCV=1,98,32.628836;-115.446628;0.96;-0.23;-0.18;11.31;-1.62;-1.05;0.18;-1.15;-0.90;28.20;-7.89;101684;-0.08,-13,11

+RCV=1,97,32.628836;-115.446628;0.96;-0.18;-0.19;11.34;-1.75;-0.98;0.02;-0.91;-0.97;28.20;-7.80;101680;0.00,-12,11

+RCV=1,98,32.628838;-115.446628;0.96;-0.12;-0.17;11.33;-1.69;-0.97;-0.04;-0.62;-0.87;28.20;-7.30;101692;0.00,-13,11

+RCV=1,97,32.628839;-115.446628;0.96;-0.18;-0.17;11.27;-1.76;-1.07;0.21;-0.94;-0.84;28.20;-8.05;101688;0.00,-12,11

+RCV=1,98,32.628840;-115.446628;0.96;-0.15;-0.16;11.24;-1.79;-0.90;-0.05;-0.76;-0.81;28.20;-8.38;101693;0.00,-13,10

+RCV=1,97,32.628840;-115.446628;0.96;-0.19;-0.15;11.26;-1.79;-0.94;0.03;-0.95;-0.77;28.20;-8.13;101687;0.42,-10,11

+RCV=1,97,32.628842;-115.446628;0.96;-0.18;-0.12;11.32;-1.79;-1.00;0.03;-0.90;-0.59;28.20;-8.05;101688;0.17,-12,10

+RCV=1,99,32.628844;-115.446628;0.96;-0.18;-0.13;11.31;-1.79;-0.82;-0.15;-0.93;-0.67;28.20;-8.22;101687;-0.25,-13,11

+RCV=1,98,32.628845;-115.446628;0.96;-0.15;-0.12;11.29;-1.73;-0.80;0.07;-0.78;-0.61;28.20;-8.30;101692;-0.25,-13,11

+RCV=1,98,32.628847;-115.446626;0.96;-0.18;-0.06;11.32;-1.73;-1.11;-0.16;-0.90;-0.29;28.20;-8.47;101693;0.17,-12,10

+RCV=1,98,32.628848;-115.446626;0.96;-0.19;-0.14;11.31;-1.83;-1.05;-0.07;-0.96;-0.70;28.20;-8.30;101695;0.25,-13,11

+RCV=1,99,32.628848;-115.446627;0.96;-0.16;-0.18;11.29;-1.79;-0.95;-0.07;-0.81;-0.92;28.20;-7.89;101699;-0.91,-13,11

+RCV=1,97,32.628849;-115.446627;0.96;-0.15;-0.17;11.20;-1.77;-1.09;0.07;-0.75;-0.85;28.20;-8.80;101698;0.00,-12,11

+RCV=1,99,32.628852;-115.446625;0.96;-0.17;-0.11;11.38;-1.59;-0.99;-0.08;-0.86;-0.57;28.20;-8.22;101693;-0.08,-12,10

+RCV=1,99,32.628855;-115.446624;0.96;-0.13;-0.14;11.27;-1.65;-0.91;-0.10;-0.66;-0.71;28.20;-8.55;101695;-0.08,-13,11

+RCV=1,99,32.628855;-115.446625;0.96;-0.17;-0.14;11.30;-1.63;-0.94;-0.08;-0.84;-0.73;28.20;-8.05;101695;-0.08,-13,10

+RCV=1,97,32.628857;-115.446624;0.90;-0.18;-0.17;11.29;-1.73;-1.01;0.08;-0.91;-0.86;28.20;-7.80;101688;0.08,-12,10

+RCV=1,98,32.628858;-115.446625;0.96;-0.18;-0.10;11.26;-1.62;-1.03;-0.02;-0.91;-0.50;28.20;-8.22;101689;0.66,-12,10

+RCV=1,98,32.628859;-115.446624;0.90;-0.18;-0.15;11.26;-1.69;-0.87;-0.16;-0.93;-0.74;28.20;-7.55;101689;0.08,-12,11

+RCV=1,97,32.628860;-115.446623;0.90;-0.16;-0.16;11.40;-1.60;-0.90;0.31;-0.78;-0.82;28.20;-8.22;101688;0.08,-14,10

+RCV=1,98,32.628860;-115.446623;0.90;-0.12;-0.16;11.27;-1.82;-0.85;-0.27;-0.62;-0.80;28.20;-7.97;101685;0.33,-13,10

+RCV=1,98,32.628861;-115.446622;0.90;-0.24;-0.12;11.32;-1.65;-0.98;-0.05;-1.22;-0.63;28.20;-7.97;101688;0.17,-14,10

+RCV=1,98,32.628861;-115.446622;0.90;-0.17;-0.12;11.36;-1.71;-1.14;-0.21;-0.86;-0.60;28.20;-7.89;101687;0.33,-13,10

+RCV=1,98,32.628861;-115.446621;0.90;-0.18;-0.08;11.29;-1.59;-0.76;-0.10;-0.94;-0.40;28.20;-7.97;101688;0.08,-13,10

+RCV=1,98,32.628862;-115.446622;0.90;-0.15;-0.13;11.16;-1.62;-1.07;-0.10;-0.76;-0.65;28.20;-8.22;101686;0.08,-13,11

+RCV=1,97,32.628863;-115.446621;0.90;-0.22;-0.16;11.31;-1.77;-1.06;0.08;-1.12;-0.79;28.20;-8.47;101687;0.33,-11,11

+RCV=1,99,32.628863;-115.446620;0.90;-0.15;-0.17;11.30;-1.70;-1.08;-0.02;-0.75;-0.84;28.20;-8.63;101693;-0.42,-13,11

+RCV=1,98,32.628863;-115.446620;0.90;-0.20;-0.10;11.36;-1.73;-0.85;-0.13;-1.01;-0.51;28.20;-8.30;101693;0.08,-16,11

+RCV=1,97,32.628864;-115.446619;0.90;-0.19;-0.17;11.32;-1.66;-0.90;0.09;-0.95;-0.84;28.30;-8.38;101694;0.17,-12,10

